Order_ID,Customer_Age,Food_Category,Order_Amount,Location,Order_Time,Delivery_Time_Min,Payment_Method,Restaurant,Discount,Rating
107253,28,South Indian,186,Chennai,Dinner,15,Credit Card,Local Kitchen,20,5
107254,52,Fast Food,389,Chennai,Dinner,39,Debit Card,SS Hyderabad Biryani,50,4
107255,29,South Indian,287,Chennai,Dinner,33,Credit Card,Dominos,75,5
107256,35,Pizza,811,Trichy,Late Night,50,UPI,Dominos,20,4
107257,20,Biryani,409,Chennai,Breakfast,15,UPI,Anjappar,20,5
107258,20,North Indian,313,Chennai,Dinner,28,Credit Card,Anjappar,0,5
107259,42,Pizza,477,Bangalore,Evening,39,Debit Card,SS Hyderabad Biryani,100,5
107260,33,Chinese,538,Coimbatore,Evening,34,Cash on Delivery,Anjappar,0,4
107261,28,Pizza,663,Coimbatore,Evening,29,Debit Card,Chinese Wok,30,5
107262,26,Fast Food,245,Chennai,Dinner,16,Credit Card,A2B,30,4
107263,40,Chinese,356,Madurai,Lunch,38,Debit Card,Burger King,0,5
107264,18,Fast Food,470,Bangalore,Evening,57,UPI,Hotel Aryaas,30,5
107265,45,North Indian,521,Coimbatore,Lunch,27,Wallet,Burger King,20,5
107266,22,Biryani,543,Chennai,Lunch,35,UPI,Hotel Aryaas,75,4
107267,26,Fast Food,387,Bangalore,Dinner,38,Debit Card,Chinese Wok,75,4
107268,31,South Indian,346,Madurai,Lunch,30,UPI,Dominos,20,5
107269,34,Fast Food,269,Coimbatore,Lunch,34,UPI,Chinese Wok,20,5
107270,30,South Indian,503,Chennai,Evening,24,Debit Card,Saravana Bhavan,0,4
107271,29,South Indian,296,Chennai,Breakfast,20,Debit Card,Dominos,20,5
107272,57,Pizza,417,Madurai,Lunch,49,UPI,Local Kitchen,20,5
107273,39,South Indian,316,Salem,Dinner,33,Debit Card,Chinese Wok,20,4
107274,19,Fast Food,424,Chennai,Dinner,39,UPI,Dominos,30,4
107275,32,Fast Food,445,Coimbatore,Lunch,38,Wallet,SS Hyderabad Biryani,0,5
107276,50,Fast Food,537,Chennai,Lunch,24,Credit Card,Chinese Wok,0,4
107277,29,South Indian,275,Coimbatore,Late Night,21,UPI,A2B,20,5
107278,22,Chinese,563,Coimbatore,Breakfast,28,UPI,A2B,20,4
107279,43,Biryani,574,Salem,Dinner,36,UPI,Saravana Bhavan,0,4
107280,37,Fast Food,324,Chennai,Dinner,26,UPI,SS Hyderabad Biryani,30,5
107281,36,Fast Food,316,Madurai,Dinner,29,Credit Card,A2B,0,5
107282,20,Fast Food,371,Coimbatore,Late Night,15,UPI,Hotel Aryaas,0,5
107283,25,Fast Food,734,Trichy,Evening,34,UPI,A2B,30,5
107284,38,Pizza,262,Bangalore,Evening,35,UPI,KFC,0,5
107285,26,Fast Food,557,Chennai,Dinner,34,Debit Card,Hotel Aryaas,0,4
107286,34,South Indian,501,Salem,Late Night,24,Credit Card,A2B,0,4
107287,35,Chinese,769,Chennai,Dinner,24,Credit Card,Chinese Wok,100,5
107288,28,Fast Food,591,Bangalore,Dinner,23,Wallet,Dominos,0,5
107289,56,Chinese,192,Trichy,Dinner,30,UPI,Burger King,75,4
107290,47,South Indian,643,Chennai,Breakfast,27,UPI,Local Kitchen,50,5
107291,42,South Indian,366,Bangalore,Evening,48,Wallet,SS Hyderabad Biryani,75,4
107292,22,Pizza,397,Trichy,Breakfast,52,UPI,A2B,30,5
107293,23,Fast Food,296,Salem,Lunch,43,Cash on Delivery,Saravana Bhavan,0,5
107294,34,Pizza,589,Madurai,Dinner,35,UPI,Chinese Wok,50,5
107295,25,South Indian,250,Chennai,Dinner,31,Debit Card,Hotel Aryaas,30,4
107296,59,South Indian,434,Madurai,Dinner,26,Credit Card,Saravana Bhavan,30,5
107297,25,Pizza,779,Madurai,Dinner,35,Cash on Delivery,Chinese Wok,30,5
107298,34,Pizza,600,Madurai,Lunch,32,Debit Card,SS Hyderabad Biryani,0,4
107299,30,South Indian,520,Trichy,Dinner,24,UPI,A2B,20,4
107300,39,Chinese,381,Chennai,Evening,26,Debit Card,A2B,100,5
107301,24,South Indian,630,Chennai,Dinner,15,UPI,Local Kitchen,75,5
107302,32,South Indian,355,Bangalore,Lunch,24,UPI,A2B,20,4
107303,28,Biryani,549,Salem,Dinner,38,UPI,Dominos,100,4
107304,51,Biryani,654,Coimbatore,Evening,44,UPI,Saravana Bhavan,0,5
107305,20,Pizza,346,Salem,Dinner,39,Debit Card,Hotel Aryaas,20,3
107306,53,Biryani,466,Salem,Lunch,29,Wallet,Chinese Wok,30,4
107307,46,Biryani,460,Trichy,Evening,17,Debit Card,SS Hyderabad Biryani,30,5
107308,29,Pizza,569,Trichy,Evening,22,Debit Card,KFC,75,4
107309,44,Biryani,327,Trichy,Dinner,38,Debit Card,Burger King,50,4
107310,19,Fast Food,499,Trichy,Dinner,38,Cash on Delivery,Hotel Aryaas,50,3
107311,58,South Indian,423,Madurai,Late Night,27,UPI,Anjappar,100,4
107312,35,South Indian,670,Chennai,Dinner,30,Credit Card,SS Hyderabad Biryani,30,4
107313,29,Pizza,528,Chennai,Lunch,53,UPI,Hotel Aryaas,0,3
107314,30,South Indian,541,Chennai,Dinner,16,Credit Card,SS Hyderabad Biryani,30,5
107315,21,South Indian,513,Chennai,Evening,34,UPI,Anjappar,50,4
107316,60,Chinese,365,Chennai,Lunch,22,UPI,SS Hyderabad Biryani,75,5
107317,20,South Indian,336,Salem,Dinner,22,UPI,Saravana Bhavan,20,4
107318,39,South Indian,561,Bangalore,Lunch,38,Wallet,Hotel Aryaas,0,5
107319,33,North Indian,231,Coimbatore,Lunch,51,UPI,Local Kitchen,0,4
107320,56,Fast Food,357,Madurai,Dinner,40,Debit Card,Dominos,75,5
107321,27,Fast Food,455,Coimbatore,Dinner,50,Cash on Delivery,SS Hyderabad Biryani,100,5
107322,35,Biryani,532,Chennai,Dinner,15,UPI,SS Hyderabad Biryani,0,4
107323,34,South Indian,290,Trichy,Lunch,39,Debit Card,Burger King,50,3
107324,41,Biryani,431,Coimbatore,Dinner,43,UPI,Dominos,30,3
107325,21,South Indian,466,Madurai,Dinner,32,Credit Card,Saravana Bhavan,30,5
107326,26,Pizza,437,Coimbatore,Dinner,42,Wallet,SS Hyderabad Biryani,0,4
107327,27,South Indian,472,Bangalore,Dinner,60,UPI,Burger King,100,3
107328,42,Fast Food,376,Trichy,Dinner,36,UPI,Dominos,30,5
107329,26,Pizza,618,Chennai,Lunch,30,UPI,Chinese Wok,50,5
107330,36,Fast Food,519,Salem,Dinner,45,Credit Card,Hotel Aryaas,30,3
107331,27,Chinese,425,Chennai,Dinner,45,Debit Card,Anjappar,75,4
107332,49,South Indian,239,Bangalore,Lunch,31,Wallet,Saravana Bhavan,30,4
107333,55,Biryani,495,Salem,Dinner,28,UPI,Saravana Bhavan,20,5
107334,34,North Indian,286,Salem,Dinner,45,UPI,Dominos,30,4
107335,30,Biryani,243,Chennai,Dinner,30,UPI,SS Hyderabad Biryani,50,4
107336,27,North Indian,324,Chennai,Evening,33,Wallet,Dominos,20,5
107337,20,Biryani,522,Madurai,Lunch,37,UPI,Saravana Bhavan,50,5
107338,28,Fast Food,522,Chennai,Lunch,32,UPI,Hotel Aryaas,50,4
107339,39,Biryani,178,Coimbatore,Dinner,34,Debit Card,Anjappar,0,4
107340,35,Biryani,518,Madurai,Lunch,26,UPI,Saravana Bhavan,75,3
107341,56,Chinese,252,Bangalore,Breakfast,40,UPI,Hotel Aryaas,30,3
107342,31,Chinese,624,Chennai,Late Night,30,UPI,Chinese Wok,100,4
107343,41,Pizza,574,Coimbatore,Lunch,49,Wallet,Local Kitchen,0,4
107344,34,Fast Food,237,Salem,Dinner,35,UPI,Local Kitchen,75,5
107345,34,South Indian,493,Bangalore,Late Night,44,UPI,Hotel Aryaas,50,3
107346,28,Chinese,377,Madurai,Dinner,40,Credit Card,Anjappar,50,5
107347,33,South Indian,620,Coimbatore,Dinner,45,UPI,SS Hyderabad Biryani,30,5
107348,33,Chinese,353,Chennai,Late Night,30,Debit Card,SS Hyderabad Biryani,30,5
107349,41,Chinese,717,Chennai,Dinner,22,Credit Card,KFC,75,5
107350,55,Biryani,587,Bangalore,Dinner,25,UPI,SS Hyderabad Biryani,100,4
107351,30,Pizza,295,Coimbatore,Evening,24,Credit Card,A2B,30,4
107352,20,Chinese,755,Bangalore,Evening,26,Wallet,Saravana Bhavan,30,5
107353,34,Chinese,491,Madurai,Dinner,22,Cash on Delivery,KFC,0,5
107354,35,Biryani,435,Madurai,Dinner,33,Wallet,KFC,20,5
107355,25,Fast Food,336,Chennai,Dinner,41,Cash on Delivery,Burger King,0,5
107356,43,Fast Food,475,Madurai,Dinner,21,Cash on Delivery,Anjappar,0,4
107357,59,Fast Food,626,Bangalore,Evening,27,UPI,KFC,50,4
107358,56,Fast Food,519,Chennai,Lunch,44,Debit Card,SS Hyderabad Biryani,20,5
107359,26,Pizza,530,Chennai,Breakfast,19,UPI,Anjappar,75,5
107360,50,Chinese,462,Bangalore,Dinner,34,UPI,Burger King,30,5
107361,41,South Indian,672,Coimbatore,Lunch,40,Cash on Delivery,A2B,75,4
107362,33,Fast Food,492,Chennai,Lunch,55,UPI,SS Hyderabad Biryani,20,4
107363,35,North Indian,343,Chennai,Dinner,15,UPI,SS Hyderabad Biryani,75,5
107364,47,Biryani,366,Chennai,Breakfast,21,Wallet,A2B,75,5
107365,33,Pizza,449,Salem,Late Night,37,Debit Card,KFC,30,3
107366,31,North Indian,419,Madurai,Breakfast,30,UPI,A2B,100,5
107367,34,Chinese,641,Bangalore,Late Night,15,UPI,A2B,20,5
107368,36,North Indian,534,Salem,Evening,30,Credit Card,Anjappar,20,5
107369,26,Chinese,451,Bangalore,Lunch,25,Debit Card,A2B,30,3
107370,52,Biryani,356,Madurai,Dinner,18,Debit Card,KFC,50,4
107371,40,Biryani,407,Coimbatore,Dinner,30,UPI,Hotel Aryaas,20,5
107372,38,Fast Food,389,Bangalore,Evening,21,UPI,Hotel Aryaas,0,4
107373,23,Biryani,580,Chennai,Dinner,25,Debit Card,Chinese Wok,0,5
107374,37,Chinese,198,Coimbatore,Late Night,47,Wallet,Local Kitchen,75,5
107375,24,Fast Food,353,Chennai,Lunch,53,UPI,KFC,30,4
107376,22,Pizza,288,Chennai,Dinner,25,UPI,Chinese Wok,0,3
107377,35,Fast Food,351,Chennai,Lunch,35,Credit Card,Local Kitchen,75,4
107378,31,South Indian,527,Coimbatore,Evening,40,UPI,Hotel Aryaas,50,5
107379,37,North Indian,534,Trichy,Lunch,26,Credit Card,A2B,50,4
107380,22,Fast Food,514,Coimbatore,Evening,24,UPI,Burger King,20,5
107381,32,Chinese,283,Trichy,Breakfast,40,Credit Card,Dominos,50,4
107382,26,Chinese,466,Bangalore,Lunch,32,Credit Card,SS Hyderabad Biryani,30,5
107383,59,Fast Food,690,Bangalore,Evening,32,UPI,A2B,50,5
107384,36,South Indian,405,Chennai,Dinner,22,Cash on Delivery,A2B,20,5
107385,40,Fast Food,428,Salem,Dinner,24,UPI,A2B,30,4
107386,29,Pizza,364,Chennai,Dinner,35,UPI,Dominos,0,4
107387,22,Chinese,446,Madurai,Lunch,30,Credit Card,Anjappar,0,3
107388,58,South Indian,461,Bangalore,Late Night,35,Wallet,Anjappar,75,4
107389,28,Pizza,450,Coimbatore,Evening,43,Cash on Delivery,Burger King,50,4
107390,32,Fast Food,436,Chennai,Lunch,35,UPI,SS Hyderabad Biryani,75,5
107391,39,Chinese,215,Coimbatore,Dinner,27,UPI,Saravana Bhavan,30,3
107392,19,Pizza,863,Trichy,Dinner,43,Credit Card,Anjappar,20,5
107393,45,Pizza,713,Trichy,Breakfast,34,Debit Card,Burger King,75,4
107394,35,Pizza,558,Salem,Lunch,47,Cash on Delivery,Dominos,0,4
107395,28,Fast Food,424,Coimbatore,Dinner,27,Credit Card,Anjappar,50,5
107396,21,North Indian,621,Coimbatore,Evening,33,Cash on Delivery,A2B,30,4
107397,25,Fast Food,549,Chennai,Evening,31,Debit Card,Saravana Bhavan,0,5
107398,51,Chinese,670,Salem,Late Night,35,UPI,Chinese Wok,20,4
107399,40,Biryani,401,Coimbatore,Breakfast,36,Cash on Delivery,Burger King,30,4
107400,27,North Indian,399,Coimbatore,Dinner,34,UPI,Dominos,0,4
107401,21,Chinese,815,Trichy,Lunch,42,UPI,Chinese Wok,20,4
107402,40,Chinese,638,Bangalore,Breakfast,38,Cash on Delivery,Burger King,0,4
107403,36,Biryani,587,Bangalore,Lunch,58,Wallet,A2B,20,5
107404,32,Pizza,313,Chennai,Dinner,60,UPI,Hotel Aryaas,100,2
107405,30,Pizza,351,Coimbatore,Breakfast,27,UPI,A2B,30,5
107406,27,Chinese,256,Salem,Dinner,29,Credit Card,Local Kitchen,100,5
107407,40,Fast Food,287,Bangalore,Late Night,21,Credit Card,Local Kitchen,75,5
107408,58,South Indian,423,Chennai,Dinner,50,Debit Card,Dominos,20,4
107409,26,Biryani,374,Chennai,Lunch,30,Cash on Delivery,Burger King,100,5
107410,37,South Indian,444,Coimbatore,Lunch,37,Wallet,Dominos,20,4
107411,32,Fast Food,498,Bangalore,Evening,22,Debit Card,KFC,20,5
107412,33,Fast Food,329,Chennai,Evening,35,UPI,SS Hyderabad Biryani,20,4
107413,28,Biryani,511,Bangalore,Late Night,16,UPI,KFC,20,5
107414,45,Fast Food,481,Bangalore,Late Night,46,Credit Card,A2B,0,5
107415,34,Biryani,358,Madurai,Evening,52,Debit Card,Chinese Wok,75,4
107416,35,North Indian,623,Chennai,Lunch,41,UPI,Hotel Aryaas,0,4
107417,29,South Indian,431,Madurai,Late Night,25,UPI,SS Hyderabad Biryani,30,5
107418,26,Fast Food,278,Bangalore,Dinner,40,UPI,Burger King,0,5
107419,22,South Indian,294,Coimbatore,Evening,36,Credit Card,Chinese Wok,50,5
107420,41,Chinese,579,Salem,Evening,48,UPI,SS Hyderabad Biryani,30,3
107421,26,North Indian,471,Chennai,Evening,42,Credit Card,A2B,0,5
107422,40,Biryani,427,Bangalore,Late Night,23,Credit Card,Local Kitchen,20,5
107423,31,Fast Food,432,Coimbatore,Lunch,46,UPI,Dominos,20,3
107424,32,North Indian,324,Bangalore,Dinner,33,Credit Card,KFC,75,5
107425,33,Fast Food,433,Bangalore,Breakfast,47,UPI,Burger King,30,4
107426,31,Biryani,323,Chennai,Late Night,18,UPI,Saravana Bhavan,75,4
107427,23,Biryani,445,Bangalore,Evening,39,Debit Card,Burger King,0,4
107428,29,Biryani,475,Bangalore,Lunch,31,UPI,KFC,0,5
107429,39,North Indian,307,Madurai,Breakfast,35,UPI,Chinese Wok,0,4
107430,40,Fast Food,352,Chennai,Dinner,27,UPI,A2B,100,4
107431,28,North Indian,536,Coimbatore,Lunch,39,UPI,SS Hyderabad Biryani,0,5
107432,33,North Indian,604,Bangalore,Dinner,25,UPI,Burger King,30,5
107433,26,South Indian,599,Chennai,Lunch,18,UPI,SS Hyderabad Biryani,0,5
107434,26,Biryani,427,Bangalore,Breakfast,26,UPI,Hotel Aryaas,50,4
107435,19,Biryani,661,Chennai,Evening,27,Credit Card,Burger King,20,4
107436,52,South Indian,351,Coimbatore,Dinner,31,Debit Card,KFC,30,4
107437,26,Fast Food,258,Trichy,Evening,41,Credit Card,SS Hyderabad Biryani,0,4
107438,27,South Indian,381,Madurai,Evening,25,Credit Card,A2B,20,4
107439,28,South Indian,370,Bangalore,Dinner,42,UPI,Anjappar,0,4
107440,24,North Indian,345,Trichy,Evening,40,UPI,Local Kitchen,20,5
107441,39,South Indian,573,Madurai,Lunch,44,Debit Card,Hotel Aryaas,0,5
107442,21,Chinese,455,Bangalore,Lunch,30,UPI,Burger King,30,4
107443,24,North Indian,663,Salem,Lunch,50,Credit Card,Dominos,75,4
107444,39,Biryani,377,Madurai,Dinner,31,Credit Card,Chinese Wok,20,5
107445,30,Fast Food,414,Bangalore,Evening,43,UPI,Local Kitchen,75,4
107446,41,Biryani,534,Coimbatore,Evening,51,Credit Card,A2B,50,5
107447,35,Biryani,613,Trichy,Dinner,46,UPI,Hotel Aryaas,50,4
107448,28,South Indian,791,Coimbatore,Lunch,33,Debit Card,Hotel Aryaas,50,5
107449,39,Fast Food,418,Chennai,Dinner,23,UPI,Dominos,50,5
107450,24,South Indian,203,Chennai,Breakfast,24,UPI,A2B,0,4
107451,35,North Indian,193,Chennai,Dinner,24,Cash on Delivery,Dominos,75,4
107452,32,Biryani,915,Coimbatore,Dinner,27,Credit Card,Chinese Wok,20,5
107453,28,South Indian,407,Trichy,Dinner,34,UPI,SS Hyderabad Biryani,20,5
107454,37,Biryani,791,Bangalore,Dinner,40,Credit Card,Chinese Wok,75,5
107455,49,Fast Food,466,Chennai,Dinner,42,UPI,Saravana Bhavan,30,4
107456,60,South Indian,688,Madurai,Dinner,44,UPI,A2B,20,4
107457,37,North Indian,604,Bangalore,Lunch,43,Cash on Delivery,Hotel Aryaas,75,5
107458,32,Fast Food,303,Bangalore,Lunch,33,Credit Card,Dominos,30,5
107459,27,Biryani,763,Coimbatore,Late Night,41,UPI,A2B,0,5
107460,28,Fast Food,326,Trichy,Late Night,31,Wallet,Dominos,30,5
107461,33,Biryani,625,Coimbatore,Dinner,37,UPI,Burger King,100,3
107462,31,Fast Food,572,Chennai,Evening,32,UPI,SS Hyderabad Biryani,0,5
107463,53,South Indian,654,Coimbatore,Dinner,34,UPI,SS Hyderabad Biryani,20,4
107464,31,Biryani,451,Madurai,Lunch,31,UPI,Burger King,0,4
107465,31,South Indian,619,Bangalore,Lunch,16,UPI,Anjappar,0,5
107466,31,South Indian,334,Chennai,Dinner,31,Debit Card,Anjappar,0,4
107467,46,South Indian,438,Chennai,Breakfast,40,Debit Card,SS Hyderabad Biryani,30,5
107468,39,Biryani,609,Bangalore,Evening,43,Debit Card,Anjappar,75,4
107469,38,North Indian,672,Bangalore,Dinner,39,Credit Card,SS Hyderabad Biryani,0,3
107470,30,Fast Food,334,Coimbatore,Lunch,24,Credit Card,Burger King,50,5
107471,45,Pizza,611,Trichy,Late Night,29,UPI,Local Kitchen,30,5
107472,19,Fast Food,595,Salem,Late Night,18,Cash on Delivery,SS Hyderabad Biryani,0,4
107473,49,South Indian,570,Chennai,Dinner,41,UPI,Anjappar,30,3
107474,34,Fast Food,412,Bangalore,Late Night,25,Cash on Delivery,Hotel Aryaas,30,4
107475,31,Fast Food,165,Chennai,Dinner,38,UPI,Hotel Aryaas,0,3
107476,34,Biryani,592,Madurai,Dinner,38,UPI,Burger King,0,4
107477,40,Fast Food,674,Coimbatore,Dinner,25,UPI,Dominos,20,5
107478,18,Pizza,715,Chennai,Evening,37,Credit Card,SS Hyderabad Biryani,20,5
107479,49,Chinese,281,Madurai,Evening,52,Cash on Delivery,KFC,20,4
107480,33,Biryani,222,Trichy,Dinner,30,UPI,KFC,50,3
107481,30,South Indian,388,Chennai,Dinner,45,Credit Card,Local Kitchen,50,4
107482,25,North Indian,541,Chennai,Dinner,37,UPI,A2B,100,5
107483,32,Chinese,581,Coimbatore,Dinner,37,Debit Card,KFC,0,4
107484,34,Biryani,397,Bangalore,Dinner,33,Credit Card,Saravana Bhavan,75,4
107485,31,Pizza,424,Madurai,Dinner,43,Debit Card,KFC,50,4
107486,40,Fast Food,440,Bangalore,Evening,32,Cash on Delivery,SS Hyderabad Biryani,50,4
107487,32,South Indian,300,Bangalore,Lunch,40,UPI,Chinese Wok,100,3
107488,57,South Indian,534,Madurai,Dinner,43,Wallet,A2B,0,3
107489,37,Pizza,848,Bangalore,Breakfast,44,Credit Card,A2B,75,4
107490,45,North Indian,515,Bangalore,Late Night,40,Wallet,Hotel Aryaas,30,5
107491,23,North Indian,633,Bangalore,Dinner,42,UPI,Hotel Aryaas,0,4
107492,31,Biryani,381,Trichy,Dinner,34,Cash on Delivery,Chinese Wok,50,4
107493,30,North Indian,392,Chennai,Late Night,30,UPI,Hotel Aryaas,20,5
107494,36,Biryani,451,Chennai,Dinner,37,Debit Card,Chinese Wok,20,4
107495,48,Fast Food,396,Chennai,Breakfast,37,Wallet,Hotel Aryaas,30,3
107496,22,South Indian,323,Trichy,Dinner,37,Cash on Delivery,SS Hyderabad Biryani,30,4
107497,21,South Indian,524,Coimbatore,Lunch,45,Credit Card,Saravana Bhavan,0,5
107498,48,South Indian,335,Coimbatore,Evening,34,UPI,Burger King,50,5
107499,27,South Indian,360,Salem,Evening,20,Credit Card,Hotel Aryaas,20,5
107500,40,North Indian,601,Salem,Dinner,15,Debit Card,A2B,30,5
107501,35,Fast Food,587,Salem,Evening,36,Credit Card,Anjappar,20,4
107502,46,Fast Food,172,Chennai,Evening,44,Cash on Delivery,Chinese Wok,20,5
107503,24,North Indian,402,Trichy,Lunch,32,UPI,Hotel Aryaas,0,4
107504,24,Biryani,509,Coimbatore,Dinner,53,Credit Card,Saravana Bhavan,30,4
107505,35,South Indian,1019,Chennai,Lunch,36,Credit Card,Burger King,0,4
107506,56,Chinese,201,Coimbatore,Lunch,58,UPI,Hotel Aryaas,20,5
107507,32,South Indian,375,Bangalore,Dinner,33,UPI,Hotel Aryaas,0,5
107508,30,Chinese,596,Chennai,Lunch,50,Credit Card,Hotel Aryaas,20,3
107509,37,Biryani,356,Bangalore,Breakfast,30,UPI,Dominos,75,5
107510,54,Pizza,364,Trichy,Lunch,45,Debit Card,Dominos,30,3
107511,46,Biryani,266,Coimbatore,Dinner,40,Wallet,Hotel Aryaas,20,5
107512,60,Fast Food,410,Coimbatore,Dinner,38,UPI,Chinese Wok,30,4
107513,19,Biryani,348,Coimbatore,Late Night,38,Debit Card,SS Hyderabad Biryani,50,5
107514,23,South Indian,423,Salem,Dinner,48,Credit Card,Local Kitchen,20,4
107515,37,Chinese,400,Chennai,Evening,32,UPI,SS Hyderabad Biryani,75,4
107516,45,North Indian,452,Coimbatore,Lunch,35,Debit Card,Hotel Aryaas,0,5
107517,28,Chinese,450,Chennai,Lunch,61,Debit Card,Dominos,75,3
107518,27,South Indian,597,Trichy,Dinner,40,Wallet,A2B,75,3
107519,44,North Indian,457,Chennai,Evening,47,Debit Card,SS Hyderabad Biryani,30,4
107520,20,South Indian,360,Coimbatore,Dinner,32,Debit Card,Hotel Aryaas,20,5
107521,31,South Indian,649,Coimbatore,Lunch,29,Credit Card,Chinese Wok,20,5
107522,34,South Indian,338,Trichy,Lunch,42,Credit Card,Burger King,75,3
107523,36,Fast Food,608,Chennai,Lunch,36,UPI,Dominos,0,3
107524,42,Pizza,340,Bangalore,Dinner,32,UPI,Chinese Wok,50,4
107525,30,Biryani,1032,Chennai,Lunch,17,UPI,Hotel Aryaas,0,5
107526,38,South Indian,362,Salem,Dinner,16,Credit Card,Local Kitchen,75,4
107527,37,Chinese,659,Bangalore,Breakfast,15,UPI,Chinese Wok,75,4
107528,35,North Indian,279,Bangalore,Dinner,38,Credit Card,KFC,30,4
107529,39,Pizza,1140,Coimbatore,Breakfast,23,UPI,KFC,50,3
107530,28,South Indian,401,Coimbatore,Lunch,17,Debit Card,Burger King,0,4
107531,22,Chinese,321,Chennai,Lunch,25,Debit Card,SS Hyderabad Biryani,50,5
107532,24,Fast Food,521,Bangalore,Lunch,15,Credit Card,Local Kitchen,50,5
107533,27,South Indian,536,Salem,Lunch,28,Credit Card,A2B,0,4
107534,34,North Indian,468,Coimbatore,Dinner,27,Wallet,Hotel Aryaas,30,5
107535,47,North Indian,375,Trichy,Lunch,39,Cash on Delivery,Local Kitchen,50,5
107536,41,North Indian,387,Chennai,Breakfast,36,Debit Card,A2B,0,5
107537,44,Biryani,356,Salem,Dinner,29,UPI,KFC,50,5
107538,30,Pizza,509,Coimbatore,Dinner,41,UPI,Hotel Aryaas,75,3
107539,32,North Indian,379,Coimbatore,Lunch,22,UPI,Hotel Aryaas,20,5
107540,31,Fast Food,641,Coimbatore,Dinner,29,Debit Card,Local Kitchen,20,4
107541,26,South Indian,578,Madurai,Dinner,26,Credit Card,Local Kitchen,20,4
107542,21,Pizza,557,Madurai,Lunch,33,Debit Card,Saravana Bhavan,0,5
107543,37,South Indian,347,Coimbatore,Evening,15,UPI,Chinese Wok,100,5
107544,60,North Indian,311,Bangalore,Lunch,57,UPI,Burger King,50,4
107545,25,South Indian,553,Chennai,Breakfast,38,Debit Card,KFC,0,5
107546,20,Chinese,498,Coimbatore,Late Night,38,UPI,Saravana Bhavan,100,5
107547,44,Pizza,533,Coimbatore,Lunch,15,UPI,KFC,0,5
107548,28,South Indian,401,Bangalore,Lunch,36,UPI,SS Hyderabad Biryani,100,5
107549,46,Pizza,368,Bangalore,Late Night,32,Debit Card,A2B,30,5
107550,41,South Indian,570,Madurai,Dinner,45,Debit Card,SS Hyderabad Biryani,30,4
107551,56,Fast Food,351,Madurai,Dinner,31,UPI,Dominos,30,5
107552,32,Biryani,600,Chennai,Dinner,30,UPI,SS Hyderabad Biryani,0,5
107553,39,Fast Food,518,Madurai,Dinner,33,Debit Card,A2B,50,4
107554,33,Chinese,364,Chennai,Dinner,48,Wallet,Chinese Wok,50,4
107555,38,North Indian,516,Madurai,Breakfast,18,Cash on Delivery,Saravana Bhavan,30,4
107556,33,Fast Food,559,Chennai,Evening,17,UPI,SS Hyderabad Biryani,75,4
107557,26,Fast Food,643,Madurai,Lunch,15,UPI,Anjappar,30,4
107558,34,Biryani,361,Bangalore,Breakfast,45,Credit Card,Dominos,50,4
107559,35,Chinese,398,Coimbatore,Evening,44,UPI,Burger King,20,5
107560,45,North Indian,686,Madurai,Dinner,22,UPI,Dominos,100,5
107561,42,Chinese,517,Chennai,Lunch,20,Debit Card,Local Kitchen,100,5
107562,39,South Indian,368,Chennai,Lunch,44,UPI,KFC,30,5
107563,23,South Indian,618,Bangalore,Dinner,20,UPI,Chinese Wok,50,4
107564,42,Biryani,693,Trichy,Dinner,31,Debit Card,Dominos,0,4
107565,34,Chinese,477,Coimbatore,Dinner,29,Debit Card,Local Kitchen,30,4
107566,51,South Indian,620,Chennai,Dinner,67,Credit Card,Anjappar,0,3
107567,54,Chinese,421,Bangalore,Late Night,32,Wallet,SS Hyderabad Biryani,75,5
107568,20,North Indian,500,Bangalore,Dinner,47,UPI,A2B,50,3
107569,45,Pizza,517,Coimbatore,Dinner,39,Debit Card,SS Hyderabad Biryani,100,4
107570,19,Pizza,339,Trichy,Dinner,29,UPI,SS Hyderabad Biryani,50,4
107571,31,North Indian,372,Bangalore,Dinner,28,UPI,Burger King,0,5
107572,35,North Indian,519,Chennai,Dinner,35,Credit Card,Anjappar,30,4
107573,25,South Indian,816,Chennai,Evening,35,UPI,Anjappar,30,3
107574,43,Biryani,360,Coimbatore,Lunch,29,Credit Card,Anjappar,75,5
107575,18,South Indian,315,Madurai,Dinner,40,UPI,Saravana Bhavan,30,4
107576,25,Pizza,437,Chennai,Dinner,34,Credit Card,KFC,30,4
107577,36,Biryani,593,Salem,Dinner,27,UPI,Chinese Wok,50,5
107578,41,Biryani,530,Coimbatore,Lunch,30,UPI,Saravana Bhavan,30,5
107579,53,Biryani,372,Bangalore,Lunch,39,Debit Card,A2B,50,5
107580,41,Chinese,829,Chennai,Evening,23,UPI,Chinese Wok,30,4
